	logFC	logCPM	LR	PValue	FDR
YLR158C	2.77746709362898	9.16767904979284	419.559181992362	3.04365649444159e-93	6.93240149539847e-92
YOL083W	2.72763750124583	6.45793218674402	419.214515725686	3.61756700008146e-93	8.20048754322277e-92
YNL277W	3.26010623877647	8.19581764161405	419.20943876215	3.62678365131274e-93	8.20048754322277e-92
YLR327C	6.58738239253425	7.44078646305822	418.900809807604	4.23349203763214e-93	9.53762807608575e-92
YLR060W	-2.36306647201191	8.74457383565973	418.722595453837	4.62902437608709e-93	1.03910734911587e-91
YER158C	2.93815486212238	7.30451313101303	418.539876372481	5.0729518759521e-93	1.13466240160684e-91
YLR340W	-3.09673099977086	10.6490452264887	418.373105653122	5.51519251479605e-93	1.22915652534057e-91
YHR202W	2.13808417303491	6.01171697488999	415.605078217943	2.20833431810119e-92	4.90407956784043e-91
YLR186W	-2.23328672285437	6.81962907869731	412.964745221448	8.29436568961826e-92	1.83538668533973e-90
YGL076C	-3.07662312704288	10.1379203150558	409.557496403292	4.57560223644249e-91	1.00890406759572e-89
YDR418W	-2.48726530331159	9.12467563223869	408.808501869903	6.66017929503083e-91	1.46335670871031e-89
YHL015W	-3.57973442196665	10.2551137641801	406.087622799612	2.6047158624094e-90	5.70286029312031e-89
YLR372W	-3.41530157179244	7.91248835468237	405.476284494518	3.53863961746681e-90	7.72044250575741e-89
YCL048W-A	8.34671642423088	6.7194400299813	405.312401601726	3.84158466047937e-90	8.35208860799326e-89
YER045C	2.35226229078131	6.98652708254224	405.043401110339	4.39609010792354e-90	9.52435132092983e-89
YKL033W-A	-2.37695960093572	6.51910192047941	405.029946863433	4.42583599107685e-90	9.55550284462355e-89
YDR449C	-2.00691540373079	6.46096746335388	404.556268298594	5.61185149111508e-90	1.20742188829597e-88
YER042W	3.65332767562259	7.90045327223769	404.4542695057	5.90621719668622e-90	1.26637443203431e-88
YKL151C	2.83748141595863	7.8345614753206	404.192491488276	6.73431911793263e-90	1.43896894416856e-88
YDL081C	-3.09982530606435	9.34155873670328	403.751191078387	8.40150153742996e-90	1.78905947122396e-88
YMR093W	-2.50885181777859	6.80681931315638	403.667443541986	8.76167789826559e-90	1.85938952803466e-88
YPR061C	2.81479935239266	5.53891198732547	402.366928843549	1.68146468298484e-89	3.55624061183664e-88
YIL107C	2.62176245735459	7.69767415474978	401.812070361119	2.22060808133972e-89	4.68059018636284e-88
YOL127W	-2.36383312168512	9.92119391186736	396.718123028776	2.85341727566126e-88	5.99410426353436e-87
YPR074C	-2.48674493700087	9.32298606812243	396.595272520881	3.03465171080005e-88	6.353354995877e-87
YLR175W	-2.52250858613948	9.23066485136399	396.036803855545	4.01497875696039e-88	8.37756305730863e-87
YPR184W	2.91137812808141	6.95113149134793	395.29737383795	5.81637264299954e-88	1.20957207672813e-86
YMR142C	-2.60037221181005	9.92303117716084	395.07363240255	6.50667906061075e-88	1.34861767996259e-86
YIL079C	-1.95590597127579	5.99514004921894	394.811483986692	7.42040491907133e-88	1.53289294972709e-86
YGR070W	2.18057131839808	6.34094573492539	394.508228541508	8.6386267164551e-88	1.7786417524145e-86
YOL154W	-6.01118858258271	9.10109873469953	393.216718482492	1.65044489684003e-87	3.38695259688162e-86
YOR374W	3.74545213770277	8.59623698881079	391.838223553397	3.29379184984145e-87	6.73710451391912e-86
YPR102C	-3.21256381054472	9.85828561970144	389.820461015126	9.05655727046528e-87	1.84634993795912e-85
YEL053W-A	-3.38008847322423	7.55099364369675	387.598315298152	2.75886860877757e-86	5.60609314031992e-85
YOL039W	-3.32960130204102	8.77147693345518	386.553327612282	4.65833215636741e-86	9.43501933169139e-85
YPL227C	-1.92903877912489	5.9914324134638	384.986071396089	1.02195906254751e-85	2.0631628087404e-84
YIL127C	-2.1574970045703	6.35033316879748	384.957536409918	1.0366825914177e-85	2.08611403023795e-84
YOR293W	-3.06738747401684	9.32611785246973	382.133341510174	4.27073527436806e-85	8.56626836645825e-84
YER156C	-2.50089394798823	6.95736077396776	381.963963391262	4.64920200303464e-85	9.29541416555286e-84
YLR003C	-1.82575384923941	6.08361712392043	381.801997608262	5.04243676236402e-85	1.00493178808909e-83
YPL165C	2.18938673029281	5.80164409184044	381.216187163916	6.76362137731856e-85	1.34364848958999e-83
YLR150W	-2.43561820138371	10.43200702165	377.422875748142	4.52946232037155e-84	8.96948939747462e-83
YHR112C	2.62488033976253	7.8705075856973	376.646443794154	6.68484806033572e-84	1.3195677853704e-82
YBL002W	-2.47013004253773	7.76384314808545	376.484599167391	7.24984119477633e-84	1.42656685282023e-82
YLL056C	2.71194292762437	5.87842061108396	375.5898519608	1.1353619921109e-83	2.22702866465161e-82
YMR191W	1.93702913833175	6.88440739600489	373.635728803083	3.0240819830457e-83	5.91312634294911e-82
YOR342C	-2.02926481333147	6.48251747206028	373.292319804477	3.59221642322226e-83	7.00200680865079e-82
YAL025C	-2.651329399398	7.88661393232603	373.048936933418	4.05838540968682e-83	7.88595014919771e-82
YJL026W	2.58566567778982	9.68912105776269	372.961339426391	4.24058302497754e-83	8.21431316177892e-82
YJR008W	2.4809781969654	7.21624470859259	372.325840032669	5.83164217371306e-83	1.12612270298596e-81
YNL182C	-2.19464617471922	6.89221199112532	371.82665971165	7.48990447170205e-83	1.44186458219948e-81
YBR241C	2.96062040843776	6.84938822864562	371.728131007186	7.8691669262175e-83	1.510199998371e-81
YMR307W	-2.35398239542642	10.0841315576452	371.696202707824	7.99614117136691e-83	1.52984633241721e-81
YBR029C	-2.39303276532432	7.04845712446866	371.18973345136	1.03075005273888e-82	1.96601344415042e-81
YNL075W	-2.10366176388294	6.86934242571237	370.154599757203	1.7319404897179e-82	3.29333515751251e-81
YPR145W	-2.47946217813869	9.33159187662346	369.494856678535	2.41090259293644e-82	4.57042448868255e-81
YOR032C	2.38404582294215	6.03728958223115	368.202631469874	4.6082866666605e-82	8.70952173048479e-81
YLL011W	-2.0266494857335	6.81266240971709	367.83417872369	5.54324689450474e-82	1.04448209666759e-80
YDR497C	-2.46048933096546	9.86437803706462	367.396002347401	6.90510761549565e-82	1.29715888680217e-80
YDR025W	-2.78378858264433	9.28219038248114	367.206923944296	7.59170784964618e-82	1.42184456051506e-80
YGL180W	3.10158809367248	7.86570421144328	366.580078936685	1.03950397878191e-81	1.94103175377354e-80
YBR079C	-2.18136102035523	8.90648778079491	366.525653933056	1.06825876126663e-81	1.9887523884898e-80
YLR062C	-3.65198596368376	8.95783475672347	366.306336892978	1.19242157771273e-81	2.21327682693068e-80
YHR203C	-2.3416770689529	9.97152092490918	364.425736847496	3.06131907046442e-81	5.66526249409159e-80
YOR287C	-2.1869588122586	5.73896263395582	364.022839328615	3.74658494975681e-81	6.91283834349788e-80
YOR289W	3.17608033686426	6.71100629978715	363.648896032279	4.5191661489634e-81	8.31366127640663e-80
YML052W	-2.23443040600082	6.86833588227914	363.345609326126	5.26134008865893e-81	9.65044621571717e-80
YPR167C	3.15724698419183	7.91298367453089	363.086922983841	5.98995024588197e-81	1.09545619496747e-79
YOR062C	2.44646428301132	6.19192666417485	363.042903773252	6.12361741897151e-81	1.11661739328929e-79
YIR026C	-2.13954183194454	6.24209125348051	362.241403326141	9.15227332883351e-81	1.66400103972768e-79
YBL027W	-2.1588497549933	10.2531108519473	361.633105433611	1.24160128893717e-80	2.25080956694208e-79
YOL071W	1.97861334300959	6.15500572122732	361.184685989815	1.55461607939998e-80	2.81005894817124e-79
YKL001C	3.30748830390562	8.52664668099744	360.89304366263	1.79939675157293e-80	3.24308666703781e-79
YBR157C	2.15284995897994	6.21945915013311	360.583949119481	2.10102394441366e-80	3.77577077640582e-79
YPR132W	-2.87769443639512	9.93306686324517	359.454314176018	3.70173840589608e-80	6.63325919534923e-79
YJL060W	2.8903219084032	8.3054534357298	358.289604350057	6.63773824921297e-80	1.18601886303466e-78
YIL133C	-2.53257156942262	9.10915485076212	358.238607500852	6.80964837504023e-80	1.21324910017192e-78
YNL178W	-3.15419254234179	10.7132066373239	358.069387608341	7.41263049819095e-80	1.31690675536432e-78
YHR019C	-2.34602880666019	9.06123878699676	357.936741731272	7.92238696657578e-80	1.40345875094496e-78
YJL164C	2.76987209011233	6.66531238360773	357.134113281038	1.18475728515675e-79	2.09284681792747e-78
YGR019W	2.89588111989797	8.28146809657435	356.563301390186	1.57733900144045e-79	2.77844020140417e-78
YDR447C	-2.72048667618912	9.22759560264413	356.166567229964	1.92448786911707e-79	3.38035750569772e-78
YEL012W	3.35588153312547	7.64087112689769	355.976771723225	2.11662466430489e-79	3.70737244018248e-78
YHR138C	3.59198357457555	7.25498802767446	354.729696569642	3.9554928869872e-79	6.90877943013663e-78
YDL014W	-2.76927841679728	9.04203295256914	353.957168481053	5.82671442548473e-79	1.01486023242756e-77
YIL050W	1.92615425697202	6.40839062987548	353.823899140801	6.22936991601061e-79	1.08196151222776e-77
YJL190C	-4.26713129821991	9.77071684118827	353.199815380617	8.51811300210297e-79	1.47536564476535e-77
YOL077C	-2.50976448350858	7.14536655247918	352.902409873585	9.88794592134755e-79	1.70786799274831e-77
YHR066W	-1.94235868378443	6.92079015022331	352.525576883057	1.19444188867383e-78	2.05735170741658e-77
YLL008W	-2.65892278847289	7.90662998352274	352.334616806725	1.31446334373061e-78	2.25782681528092e-77
YLR435W	-2.35201712554402	5.69866466303874	352.25318285272	1.36924622188965e-78	2.34544710956195e-77
YJL200C	-2.46821807357984	9.26671883762854	351.718072364257	1.79063714232887e-78	3.05884114038487e-77
YDR261C	-2.00872391717344	6.19444915767899	350.326853518119	3.59718451633838e-78	6.1153055585221e-77
YPL088W	2.12702901580682	6.76741870603836	350.325541020191	3.59955264461095e-78	6.1153055585221e-77
YBR238C	-1.7830975372419	6.59762565117888	349.531271618625	5.36058322945076e-78	9.08231785305853e-77
YDR085C	1.81279628810472	6.01623016343516	348.175025374214	1.05817284376952e-77	1.78796704960838e-76
YGR187C	-2.26017321524456	6.69943930845936	348.083241871904	1.10801100092311e-77	1.86710363244984e-76
YHR097C	2.72135394713945	7.35390729857626	348.033347431063	1.13608143863801e-77	1.9092309149868e-76
YKR059W	-2.65503097921858	9.33355811129782	347.725577730533	1.32565900849444e-77	2.22181879105618e-76
YKL133C	2.29005130933836	6.52486742014901	347.550403962916	1.44736853462605e-77	2.41928428717871e-76
YMR032W	-2.0516358601738	5.75785924258759	347.152253984272	1.76719220605944e-77	2.9459520475275e-76
YBR114W	2.51418410544054	7.57828207148727	346.897073963674	2.0084184116098e-77	3.33912986186892e-76
YNR068C	2.35374598235818	5.87971000904566	346.869526647195	2.03635346639231e-77	3.37654556107398e-76
YEL039C	5.16070018872778	4.78371657792614	345.830961464298	3.42785276170153e-77	5.66872033836706e-76
YOR040W	1.81213719482743	6.18396841081205	345.801348250872	3.47913335605428e-77	5.73826291987944e-76
YNR034W-A	4.01120497089053	4.89284707294903	344.767161892994	5.8437075074631e-77	9.61274425434009e-76
YOL140W	-2.17890649586326	7.40942751042639	343.649284105598	1.02360814564834e-76	1.67936555399508e-75
YLR409C	-2.84806375286987	7.27787252869186	343.251809643741	1.24937864192872e-76	2.04437799881916e-75
YCR072C	-2.4703229241527	6.48641910451126	343.148916599867	1.31553299697807e-76	2.14697747380831e-75
YGR124W	-2.42331835922435	9.04495860358965	342.33690955908	1.97668892211357e-76	3.21755280568119e-75
YFL021W	2.8458288353204	8.45227150319538	342.297125634537	2.0165193290746e-76	3.27381649822084e-75
YKL143W	-2.33489400010723	7.27654401545395	340.977019759681	3.90925469898399e-76	6.33014211413605e-75
YGR161C	4.48879910269478	8.91710748401237	340.822189462361	4.22486652249886e-76	6.82343377581764e-75
YDR030C	1.61334369391181	6.21267948966823	340.218680681655	5.71802282202876e-76	9.21105334387949e-75
YHR065C	-1.79561394163154	6.96913025184464	339.266356023605	9.21819107140242e-76	1.481103671369e-74
YER091C	2.05403725235023	10.9817559024187	338.975125867048	1.06677033098116e-75	1.70958193763939e-74
YNL301C	-2.60408749916924	7.58624323389247	338.434019641139	1.39931517209536e-75	2.23674594860899e-74
YDR087C	-1.84470531596798	6.55473145298	337.871817287953	1.85504799615492e-75	2.95761242053624e-74
YPL213W	2.00037735853425	6.232213374439	337.683196691852	2.03907943122674e-75	3.24270994971046e-74
YOL128C	2.37771356494842	7.12919166347983	337.596419100561	2.12977214206403e-75	3.37829672942708e-74
YMR041C	2.09605809337396	6.70981549297615	337.56395977125	2.1647231086107e-75	3.4249995647179e-74
YOL144W	-2.0715320176749	6.46685660668741	337.499125259246	2.236260824255e-75	3.52920553431918e-74
YBL064C	3.35249390716881	8.1884735019596	337.469518548354	2.26971020259775e-75	3.57292608601336e-74
YJR124C	-2.28112435093031	6.03010567705136	337.093712888701	2.74041355963563e-75	4.30300290752888e-74
YDL051W	-2.20861119407529	7.21653395950202	335.731383290458	5.42645774817856e-75	8.49917236226053e-74
YLL060C	2.76008961339713	6.52198741716863	335.495007369467	6.10937587887893e-75	9.54474854644954e-74
YLR413W	-2.9102959705243	7.8087478443545	335.236087465441	6.95644334697649e-75	1.0840893416416e-73
YML022W	-2.41321960989054	7.07703172175421	335.076998655443	7.53417001109935e-75	1.17118672822539e-73
YPL211W	-2.69017686387791	6.58497655722612	334.054373098068	1.258217010204e-74	1.95102079038616e-73
YPR194C	3.20152342020571	8.56246668462689	333.915397462742	1.3490360418449e-74	2.08664331049543e-73
YOL119C	2.03961616043904	6.90099118416971	331.674221791416	4.15090095178246e-74	6.40454146853185e-73
YOR206W	-2.45742373090813	7.5841322860936	331.502803073095	4.52352569905657e-74	6.96219871206281e-73
YPL090C	-3.19975688836604	10.969930353081	331.322289740891	4.95213649134701e-74	7.60305795140635e-73
YDL201W	-1.9579647262634	6.53770695100645	331.040657286631	5.70337433778579e-74	8.73487232323941e-73
YMR305C	-2.82501625870158	8.50492191313348	330.678004706438	6.84096676462189e-74	1.0451383622216e-72
YGL189C	-2.29042261363254	9.69095315881513	330.217927114933	8.61633524489754e-74	1.31314638609738e-72
YIL078W	-2.2124633145763	9.30511265873682	329.863912283272	1.02902863999688e-73	1.56442544828866e-72
YDR300C	-2.02906783221863	6.43735627209052	329.243787571069	1.40440380613246e-73	2.12989826012967e-72
YER043C	-2.17356559313943	9.96490673266382	328.45980469641	2.08087644339316e-73	3.14814835158605e-72
YDR165W	-2.06692649610187	6.7823005887677	328.119345376992	2.46831135491401e-73	3.72523301088722e-72
YML054C	1.86003287168149	6.66870033641013	326.860010924511	4.64184828997312e-73	6.98862292180457e-72
YGR148C	-2.66964532561973	9.27257745917641	326.686410030379	5.06410338305165e-73	7.60594078159786e-72
YLR178C	4.52758942445917	8.46425787303734	325.893996258693	7.53524188108785e-73	1.12901527750854e-71
YEL041W	2.33592464400026	5.51038895416397	325.109679772336	1.11668175872037e-72	1.66911710954886e-71
YMR170C	2.75958828860042	7.55782446929719	325.015790801537	1.17052176133413e-72	1.74539671750015e-71
YLR405W	-1.85762838779408	5.92576480623117	324.822806732662	1.28947712345308e-72	1.91817434297398e-71
YGR248W	5.29835924724364	7.15234305310471	324.679900688199	1.38528863263349e-72	2.05578155554059e-71
YLR002C	-2.11942840057306	6.89345166799259	323.862523016852	2.0872554631211e-72	3.09013201659215e-71
YKL009W	-2.55719495637182	7.9723122333014	323.244981614941	2.84501753009361e-72	4.20197601000524e-71
YNL132W	-2.699058431022	7.65683876172614	322.515629185903	4.10156251033583e-72	6.04348713015834e-71
YMR136W	2.70073737233971	8.42812550413949	322.493017793473	4.14834118242344e-72	6.09796346863095e-71
YBR117C	2.66377008824611	7.17869031135767	321.857506874988	5.7055777582361e-72	8.36728360865851e-71
YLR198C	-3.1213362097083	6.39262008384718	321.131731985805	8.21082603432016e-72	1.20129214779771e-70
YDL130W	-2.82787528137988	8.52982543104456	321.081606528102	8.41986531944483e-72	1.22898409756592e-70
YER006W	-2.47927870073077	7.81508695906578	320.72169985706	1.00855580117146e-71	1.46866509875507e-70
YLR029C	-3.30035706227795	10.7015295786952	319.912959773305	1.51307513448847e-71	2.19820121174049e-70
YDR247W	2.33048574751258	7.13661635914619	319.033604007243	2.35182059959798e-71	3.40876934459213e-70
YDL167C	-2.17963374798673	7.2281004648609	318.599775183853	2.92349650751168e-71	4.22751192644363e-70
YDR321W	-2.7250873806536	7.02368485929084	318.294462747423	3.40727538547625e-71	4.91564694823465e-70
YOR248W	-2.46764962585468	5.421183887882	317.354066759461	5.46072312143464e-71	7.85990193728718e-70
YDR047W	-2.38240309573681	7.21245951171059	316.2324484737	9.58452319438163e-71	1.37636409290219e-69
YOR222W	-2.57743931005929	7.68314002839774	316.168950924568	9.89468937666832e-71	1.4176308420305e-69
YGL120C	-2.26637700918595	7.53943903921123	316.106733227926	1.02083378722331e-70	1.45920562964472e-69
YDL208W	-2.6972492365444	7.95178230230511	316.012750821936	1.07010704633926e-70	1.52612972801319e-69
YNR069C	2.27118084913283	6.18641225579235	315.793632918367	1.19442188328278e-70	1.69952294513783e-69
YPL081W	-2.50646499401541	7.15690275262687	315.778664307873	1.20342318114263e-70	1.70842131058102e-69
YCL018W	2.20724378761808	7.23391440147616	315.352221310929	1.49042767645589e-70	2.11104311895278e-69
YMR290C	-2.40059598851336	7.63451312023605	315.262866688361	1.55874534367022e-70	2.20279057885032e-69
YBR247C	-1.80784277893627	6.65968933318071	314.531123596807	2.24994863950827e-70	3.17237656246314e-69
YGL171W	-2.09650722938244	6.64857283760076	314.406717319418	2.39481765692144e-70	3.36899913817591e-69
YGL196W	2.31573450898896	7.59385031845457	314.359145362974	2.45264799873273e-70	3.44256552056887e-69
YNL030W	-2.38741544220847	8.72423228271503	314.122752960322	2.76140120467241e-70	3.8672055609579e-69
YGR085C	-2.32910068488995	9.04809322350572	311.337084774156	1.11673920709074e-69	1.56042345835736e-68
